ID ; latitude ; longitude ; name ; phone ; email ; address ; address ; address ; address ; address ; href ; 
1930 ; 48.945849 ; 2.68836 ; POMME DE PAIN CLAYE SOUILLY ; 01 60 21 92 44 ;  ; Rn3, Paris-Metz ; 77410 ; CLAYE-SOUILLY ; France ;  ; /fr/pomme-de-pain-claye-souilly ; 
1929 ; 43.3117306 ; -0.3693176 ; POMME DE PAIN PAU ; 09 67 22 73 70 ; pau@pommedepain.fr ; 2, Rue Du Mohedan, 2, Rue Du Vigne & Espaces Vertsmale ; 64000 ; PAU ; France ;  ; /fr/pomme-de-pain-pau ; 
1928 ; 45.698938 ; 4.947071 ; POMME DE PAIN SAINT PRIEST (A 43) ; 04 78 90 52 01 ;  ; Aire De Saint-Priset (Direction: Paris > Province) ; 69800 ; SAINT-PRIEST ; France ;  ; /fr/pomme-de-pain-saint-priest-43 ; 
1927 ; 48.8561195 ; 2.7847124 ; POMME DE PAIN VAL D'EUROPE ; 01 72 68 38 8 ;  ; C.C Val D'europe 14, Cours Du Danube ; 77700 ; SERRIS - VAL D'EUROPE ; France ;  ; /fr/pomme-de-pain-val-d-europe ; 
1925 ; 47.929254 ; -2.396846 ; PLOERMEL ; 030 / 45606309 ;  ; Zi De Camagnon Bp339 ; 56803 ; PLOERMEL ; France ;  ; /fr/ploermel ; 
1922 ; 49.2904328 ; 4.0184392 ; REIMS ; 030 / 20452623 ;  ; 1 Rue Louis Vérel ; 51100 ; REIMS ; France ;  ; /fr/reims ; 
1916 ; 44.0931598 ; 5.0287038 ; AUBIGNAN ;  ;  ; 783 Avenue Du Majoral Jouve ; 84810 ; AUBIGNAN ; France ;  ; /fr/aubignan ; 
1914 ; 43.7851074 ; 4.7429994 ; TARASCON ; +43 19 62 15 61 ;  ; Zac Du Roubian Bp 109 Route De Saint-Rémy ; 13153 ; TARASCON ; France ;  ; /fr/tarascon ; 
1913 ; 49.076031 ; 6.683375 ; FURST 2 ; +43 1890190 8 ;  ; Rue Alexandre Dreux ; 57730 ; FOLSCHVILLER ; France ;  ; /fr/furst-2 ; 
1912 ; 49.076031 ; 6.683375 ; FURST 1 ; +43 662 90 9002 ;  ; Zi Furst ; 57730 ; FOLSCHVILLER ; France ;  ; /fr/furst-1 ; 
1910 ; 46.136803 ; 4.64105 ; REGNIE-DURETTE (MAGASIN) ; 04 74 04 35 77 ; regnie-durette.Vigne & Espaces verts@soufflet.com ; Saint Vincent Régnié - Durette ; 69430 ; REGNIE-DURETTE ; France ;  ; /fr/regnie-durette-magasin ; 
1907 ; 47.0363015 ; -0.0368066 ; TERNAY (SILO) ; 05.49.22.93.77 ;  ; Ets Auguier - Bouteny ; 86120 ; TERNAY ; France ;  ; /fr/ternay-silo ; 
1906 ; 47.0104309 ; 0.178155 ; MESSENE (SILO) ; 05.49.98.04.56 ; auguiersa@orange.fr ; Ets Auguier - Le Bois L'hôpital ; 86200 ; MESSENE ; France ;  ; /fr/messene-silo ; 
1905 ; 48.8661363 ; 2.3434123 ; GRANDS MOULINS DE FRANCE (GMDF) ; 01.42.21.59.00 ;  ; 33, Rue Du Louvre ; 75002 ; PARIS ; France ;  ; /fr/grands-moulins-de-france-gmdf ; 
1904 ; 48.491215 ; 3.494569 ; ETS J. SOUFFLET (SIÈGE DU GROUPE) ; 03 25 39 41 11 ;  ; Quai Du Général Sarrail ; 10400 ; NOGENT SUR SEINE ; France ;  ; /fr/ets-j-soufflet-siege-du-groupe ; 
1903 ; 42.554742 ; 9.424047 ; BORGO (DÉPÔT DE FARINE) ;  ;  ; Setm : Allée Bleue - Zi Purettone ; 20290 ; BORGO ; France ;  ; /fr/borgo-depot-de-farine ; 
1901 ; 43.168653 ; 6.043222 ; LA FARDELE (DÉPÔT DE FARINE) ;  ;  ; Zic Du Bec Du Canard - Rue Dominique Larrey ; 83210 ; LA FARDELE ; France ;  ; /fr/la-fardele-depot-de-farine ; 
1899 ; 43.3453019 ; -0.26266 ; MORLAAS (DÉPÔT DE FARINE) ;  ;  ; Rue D'ossau ; 64160 ; MORLAAS ; France ;  ; /fr/morlaas-depot-de-farine ; 
1898 ; 50.419942 ; 2.994524 ; NOYELLES-GODAULT (DÉPÔT DE FARINE) ;  ;  ; Parc Entreprise - Rue Haute Deile ; 62950 ; NOYELLES-GODAULT ; France ;  ; /fr/noyelles-godault-depot-de-farine ; 
1897 ; 48.6399479 ; 0.0773549 ; MOTREE (DÉPÔT DE FARINE) ;  ;  ; La Croix Clairon ; 61570 ; MOTREE ; France ;  ; /fr/motree-depot-de-farine ; 
1895 ; 47.778071 ; 1.633523 ; BEAUGENCY (DÉPÔT DE FARINE) ;  ;  ; Rue Du Vau Feularde ; 45190 ; MONTILS ; France ;  ; /fr/beaugency-depot-de-farine ; 
1894 ; 44.712698 ; -0.543056 ; MARTILLAC (DÉPÔT DE FARINE) ;  ;  ; Chemin De Marguerite ; 33650 ; MARTILLAC ; France ;  ; /fr/martillac-depot-de-farine ; 
1893 ; 48.544512 ; -3.131867 ; PLOUMAGOAR (DÉPÔT DE FARINE) ;  ;  ; Sainte Catherine ; 22970 ; PLOUMAGOAR ; France ;  ; /fr/ploumagoar-depot-de-farine ; 
1892 ; 44.231558 ; 5.8561486 ; LARAGNE (DÉPÔT DE FARINE) ;  ;  ; La Tulière Lazer ; 5300 ; LARAGNE ; France ;  ; /fr/laragne-depot-de-farine ; 
1891 ; 49.137693 ; 0.456406 ; THIBERVILLE ; 02.32.56.80.52 ; silo.thiberville@soufflet.com ; 4 Route De Bernay ; 27230 ; THIBERVILLE ; France ;  ; /fr/thiberville ; 
1890 ; 49.3792 ; 0.5144 ; SAINT MARDS DE BLACARVILLE ; 02.32.42.05.13 ; silo.saint-mards-de-blacarville@soufflet.com ; 1 Chemin Moulant ; 27500 ; SAINT MARDS DE BLACARVILLE ; France ;  ; /fr/saint-mards-de-blacarville ; 
1889 ; 49.243816 ; 0.584558 ; SAINT GEORGES DU VIEVRE ; 02.32.42.82.20 ; silo.saint-geoges-du-vievre@soufflet.com ; Route De Giverville ; 27450 ; CORME ROYAL ; France ;  ; /fr/saint-georges-du-vievre ; 
1887 ; 49.2925309 ; 4.367859 ; BETHENVILLE (SILO) ; silo.bethenville@soufflet.com ;  ; Route De Neuville ; 51490 ; BETHENVILLE ; France ;  ; /fr/bethenville-silo ; 
1886 ; 48.4920836 ; 3.4948852 ; NOGENT SUR SEINE (SIÈGE SOUFFLET AGRICULTURE) ; 03 25 39 41 11 ;  ; Quai Sarrail ; 10400 ; NOGENT SUR SEINE ; France ;  ; /fr/nogent-sur-seine-siege-soufflet-agriculture ; 
1885 ; 48.4983056 ; 3.4869723 ; NOGENT SUR SEINE (STATION DE SEMENCES) ; 03.25.39.40.24 ; silo.stationdesemences@soufflet.com ; Route De Paris ; 10400 ; NOGENT SUR SEINE ; France ;  ; /fr/nogent-sur-seine-station-de-semences ; 
1884 ; 48.4995623 ; 3.4938692 ; NOGENT SUR SEINE (SILO DE LA GARE) ; 03.25.39.40.25 ; silo.gare-nogent@soufflet.com ; Avenue Beauregard ; 10400 ; NOGENT-SUR-SEINE ; France ;  ; /fr/nogent-sur-seine-silo-de-la-gare ; 
1883 ; 48.464917 ; 3.508743 ; FONTAINE MACON (PLATEFORME LOGISTIQUE) ; 03.25.21.83.40 ; logistique.fm@soufflet.com ; Route De Saint Aubin ; 10400 ; FONTAINE MACON ; France ;  ; /fr/fontaine-macon-plateforme-logistique-0 ; 
1881 ; 47.233018 ; 2.420128 ; SAINT PALAIS (SILO) ; 02.48.23.28.84 ; silo.saint-palais@soufflet.com ; Chemin Des Daurons ; 18110 ; SAINT PALAIS ; France ;  ; /fr/saint-palais-silo ; 
1878 ; 47.062388 ; 2.322142 ; LA CHAPELLE ST URSIN (SILO) ; 02.48.23.00.48 ; silo.la-chapelle-saint-ursin@soufflet.com ; Rue Laburets ; 18570 ; LA CHAPELLE ST URSIN ; France ;  ; /fr/la-chapelle-st-ursin-silo ; 
1875 ; 46.85295 ; 2.376937 ; CHAVANNES (SILO) ; 02.48.60.57.30 ; silo.chavannes@soufflet.com ; La Rebillate ; 18190 ; CHAVANNES ; France ;  ; /fr/chavannes-silo ; 
1874 ; 49.196894 ; 2.844544 ; ORMOY VILLERS (SILO) ; 06.08.74.18.33 ; silo.ormoyvillers@soufflet.com ; Rd98 ; 60800 ; ORMOY VILLERS ; France ;  ; /fr/ormoy-villers-silo ; 
1873 ; 49.298202 ; 2.920317 ; MORIENVAL (SILO) ; 03.44.39.72.90 ; silo.morienval@soufflet.com ; 9 Rue Grandchemont ; 60127 ; MORIENVAL ; France ;  ; /fr/morienval-silo ; 
1872 ; 47.927244 ; 3.520034 ; BONNARD (SILO) ; 03.86.73.23.95 ; silo.bonnard@soufflet.com ; Rue Du Moulin ; 89400 ; BONNARD ; France ;  ; /fr/bonnard-silo ; 
1871 ; 48.512325 ; 4.69811 ; DROYES (SILO) ; silo.droyes@soufflet.com ;  ; Gagnage De La Paix ; 52220 ; DROYES ; France ;  ; /fr/droyes-silo ; 
1870 ; 48.420719 ; 3.243799 ; MOUY SUR SEINE 2 (SILO) ; 01.60.6710.50 ; silo.mouyengrais@soufflet.com ; 50 Rue Des Étangs ; 77480 ; MOUY SUR SEINE ; France ;  ; /fr/mouy-sur-seine-2-silo ; 
1869 ; 47.7951229 ; 2.197965 ; TIGY (SILO) ; 02.38.58.02.30 ; silo.tigy@soufflet.com ; Route De Chateauneuf ; 45510 ; TIGY ; France ;  ; /fr/tigy-silo ; 
1867 ; 48.415133 ; 1.880156 ; SAINVILLE (SILO) ; 02.37.24.60.36 ; silo.sainville@soufflet.com ; Cour De La Gare ; 28700 ; SAINVILLE ; France ;  ; /fr/sainville-silo ; 
1866 ; 48.04798 ; 1.694368 ; PATAY (SILO) ; 02.38.80.80.96 ; silo.patay-bineau@soufflet.com ; Rue Emmanuel Léger ; 45310 ; PATAY ; France ;  ; /fr/patay-silo ; 
1865 ; 48.463315 ; 1.876396 ; PARAY DOUAVILLE (SILO) ; 01.30.88.07.66 ; silo.paray-douaville@soufflet.com ; Le Petit Orme ; 78160 ; PARAY DOUAVILLE ; France ;  ; /fr/paray-douaville-silo ; 
1864 ; 48.121704 ; 1.733939 ; LOIGNY LA BATAILLE (SILO) ; 02.37.99.72.47 ; silo.loigny@soufflet.com ; 7 Fougeu ; 28140 ; LOIGNY LA BATAILLE ; France ;  ; /fr/loigny-la-bataille-silo ; 
1861 ; 48.472734 ; 1.314326 ; FLONVILLE - FONTAINE LA GUYON (SILO) ; 02.37.23.25.39 ;  ; 1 Rue De La Source ; 28190 ; FONTAINE LA GUYON ; France ;  ; /fr/flonville-fontaine-la-guyon-silo ; 
1860 ; 47.835034 ; 2.110944 ; FEROLLES (SILO) ; 02.38.46.80.14 ; silo.ferolles@soufflet.com ; 140 Route De La Ferté ; 45150 ; FEROLLES ; France ;  ; /fr/ferolles-silo ; 
1858 ; 48.495968 ; 1.960147 ; CORBREUSE (SILO) ; 01.64.59.40.92 ; silo.corbreuse@soufflet.com ; 4 Rue Du Plessis ; 91410 ; CORBREUSE ; France ;  ; /fr/corbreuse-silo ; 
1854 ; 47.904108 ; 1.461617 ; BINAS (SILO) ; 02.54.82.41.28 ; silo.binas@soufflet.com ; 18 Rue De La Forêt ; 41240 ; BINAS ; France ;  ; /fr/binas-silo ; 
1852 ; 48.081757 ; 1.878501 ; ARTENAY (SILO) ; 02.38.80.02.35 ; silo.artenay-bineau@soufflet.com ; Zone Industrielle Sud ; 45410 ; ARTENAY ; France ;  ; /fr/artenay-silo ; 
1850 ; 49.1090159 ; 0.529545 ; ST MARTIN DU TILLEUL (SILO) ; 02.32.46.46.52 ; silo.saint-martin-du-tilleul@soufflet.com ; Route De St Vincent Du Boulay ; 27300 ; ST MARTIN DU TILLEUL ; France ;  ; /fr/st-martin-du-tilleul-silo ; 
1848 ; 49.359054 ; 0.72057 ; ROUGEMONTIERS (SILO) ; 02.32.20.15.00 ; silo.rougemontiers@soufflet.com ; Rd94 ; 27350 ; ROUGEMONTIERS ; France ;  ; /fr/rougemontiers-silo ; 
1847 ; 49.177879 ; 1.503521 ; MEZIERES EN VEXIN (SILO) ; 02.32.52.35.45 ; silo.mezieres-en-vexin@soufflet.com ; Hameau De Neze ; 27510 ; MEZIERES EN VEXIN ; France ;  ; /fr/mezieres-en-vexin-silo ; 
1845 ; 48.9764709 ; 1.306648 ; LE CORMIER (SILO) ; 02.32.30.79.73 ; silo.le-cormier@soufflet.com ; Plaine De Martainville ; 27120 ; LE CORMIER ; France ;  ; /fr/le-cormier-silo ; 
1842 ; 47.92272 ; 2.601643 ; THIMORY (SILO) ; 02.38.96.25.10 ; silo.thimory@soufflet.com ; La Groue ; 45260 ; THIMORY ; France ;  ; /fr/thimory-silo ; 
1841 ; 47.818277 ; 2.81903 ; STE GENEVIEVE DES BOIS (SILO) ;  ;  ; Ferme Du Château Du Buisson ; 45230 ; STE GENEVIEVE DES BOIS ; France ;  ; /fr/ste-genevieve-des-bois-silo ; 
1840 ; 48.183625 ; 2.733178 ; SOUPPES SUR LOING (SILO) ; 01.64.29.73.09 ; silo.souppes-sur-loing@soufflet.com ; Port Amont ; 77460 ; SOUPPES SUR LOING ; France ;  ; /fr/souppes-sur-loing-silo ; 
1839 ; 48.2961219 ; 2.203128 ; SERMAISES (SILO) ; 02.38.39.76.11 ; silo.sermaises@soufflet.com ; Dreville ; 45300 ; SERMAISES ; France ;  ; /fr/sermaises-silo ; 
1838 ; 48.1050759 ; 2.595161 ; SCEAUX DU GATINAIS (SILO) ; 02.38.87.42.42 ; silo.sceaux-du-gatinais@soufflet.com ; Rue De L'arquebuse ; 45490 ; SCEAUX DU GATINAIS ; France ;  ; /fr/sceaux-du-gatinais-silo ; 
1837 ; 48.204644 ; 2.471227 ; PUISEAUX 3 (SILO) ; 02.38.33.60.77 ; silo.puiseaux-bineau@soufflet.com ; Chemin Du Charreau - Zi ; 45390 ; PUISEAUX ; France ;  ; /fr/puiseaux-3-silo ; 
1836 ; 48.204644 ; 2.471227 ; PUISEAUX 2 (SILO) ; 02.38.33.53.27 ; silo.puiseaux1@soufflet.com ; 33 Route De Malesherbes ; 45390 ; PUISEAUX ; France ;  ; /fr/puiseaux-2-silo ; 
1835 ; 48.204644 ; 2.471227 ; PUISEAUX (SILO) ; 02.38.34.55.70 ; silo.puiseaux@soufflet.com ; Chemin Latéral ; 45390 ; PUISEAUX ; France ;  ; /fr/puiseaux-silo ; 
1834 ; 48.4449759 ; 2.005134 ; LE PLESSIS ST BENOIST (SILO) ; 01.64.95.51.45 ; silo.le-plessis-saint-benoist@soufflet.com ; Le Bois Du Parc ; 91410 ; LE PLESSIS ST BENOIST ; France ;  ; /fr/le-plessis-st-benoist-silo ; 
1832 ; 48.164553 ; 2.205905 ; PITHIVIERS (SILO) ; 02.38.34.06.92 ; silo.pithiviers-le-vieil@soufflet.com ; La Malterie ; 45300 ; PITHIVIERS LE VIEIL ; France ;  ; /fr/pithiviers-silo ; 
1831 ; 48.069175 ; 2.053725 ; NEUVILLE AUX BOIS (SILO) ; 02.38.75.52.77 ; silo.neuville-aux-bois@soufflet.com ; Rue Des Selliers ; 45170 ; NEUVILLE AUX BOIS ; France ;  ; /fr/neuville-aux-bois-silo ; 
1830 ; 48.295417 ; 2.414853 ; MALESHERBES (SILO) ; 02.38.34.87.13 ; silo.malesherbes@soufflet.com ; 25 Rue De La Gare ; 45330 ; MALESHERBES ; France ;  ; /fr/malesherbes-silo ; 
1829 ; 48.656473 ; 2.385166 ; GRIGNY (SILO) ; 01.69.02.76.00 ; sgrigny@soufflet.com ; 1 Chemin Du Port ; 91350 ; GRIGNY ; France ;  ; /fr/grigny-silo ; 
1828 ; 48.05057 ; 2.655141 ; GONDREVILLE (SILO) ; 02.38.89.87.90 ; silo.gondreville-la-franche@soufflet.com ; 3 Rue Gambetta ; 45490 ; GONDREVILLE LA FRANCHE ; France ;  ; /fr/gondreville-silo ; 
1827 ; 47.698059 ; 2.624758 ; GIEN (SILO) ; 02.38.67.41.32 ; silo.gien@soufflet.com ; Avenue Des Montoires ; 45500 ; GIEN ; France ;  ; /fr/gien-silo ; 
1826 ; 48.434416 ; 2.16142 ; ETAMPES (SILO) ; 01.64.94.19.92 ; silo.etampes@soufflet.com ; Morsang Sud Rd63 ; 91150 ; ETAMPES ; France ;  ; /fr/etampes-silo ; 
1825 ; 48.071806 ; 2.134388 ; CHILLEURS AUX BOIS (SILO) ; 02.38.39.82.42 ; silo.chilleurs-aux-bois@soufflet.com ; Rue De La Gare ; 45170 ; CHILLEURS AUX BOIS ; France ;  ; /fr/chilleurs-aux-bois-silo ; 
1824 ; 48.50355 ; 2.168702 ; CHAUFFOUR LES ETRECHY (SILO) ; 01.60.80.56.89 ;  ; 91580 ; CHAUFFOUR LES ETRECHY ; France ;  ;  ; /fr/chauffour-les-etrechy-silo ; 
1823 ; 48.2335629 ; 2.625239 ; CHATENOY (SILO) ; 01.64.45.51.50 ; silo.chatenoy@soufflet.com ; Route D'ormesson ; 77167 ; CHATENOY ; France ;  ; /fr/chatenoy-silo ; 
1822 ; 48.23189 ; 2.105628 ; CHARMONT EN BEAUCE (SILO) ; 02.38.39.59.61 ; silo.charmont@soufflet.com ; Route De Guignonville ; 45480 ; CHARMONT EN BEAUCE ; France ;  ; /fr/charmont-en-beauce-silo ; 
1821 ; 48.052978 ; 2.9604529 ; CHANTECOQ (SILO) ; 02.38.87.27.85 ; silo.chantecocq@soufflet.com ; Les Grands Champs ; 45320 ; CHANTECOQ ; France ;  ; /fr/chantecoq-silo ; 
1820 ; 47.829053 ; 2.365167 ; BRAY EN VAL (SILO) ; 02.38.35.75.71 ; silo.bray-en-val@soufflet.com ; 955 Route De Bellegarde ; 45460 ; BRAY EN VAL ; France ;  ; /fr/bray-en-val-silo ; 
1819 ; 48.119988 ; 2.35948 ; BOYNES (SILO) ; 02.38.34.56.90 ; silo.boynes@soufflet.com ; Avenue Du Général Leturcq ; 45300 ; BOYNES ; France ;  ; /fr/boynes-silo ; 
1817 ; 48.11875 ; 2.47481 ; AUXY (SILO) ; 02.38.89.84.90 ; silo.auxy@soufflet.com ; Chemin Vert ; 45340 ; AUXY ; France ;  ; /fr/auxy-silo ; 
1816 ; 48.127665 ; 2.252154 ; ASCOUX (SILO) ; 02.38.33.03.30 ; silo.ascoux@soufflet.com ; Rue De La Montagne ; 45300 ; ASCOUX ; France ;  ; /fr/ascoux-silo ; 
1815 ; 48.327214 ; 2.842448 ; VILLECERF (SILO) ; 06.34.39.91.45 ;  ; Route De Villemaréchal ; 77250 ; VILLECERF ; France ;  ; /fr/villecerf-silo ; 
1814 ; 48.179289 ; 3.0964459 ; ST VALERIEN (SILO) ; 06.48.74.02.89 ; silo.saint-valerien@soufflet.com ; Route De Montacher ; 89150 ; ST VALERIEN ; France ;  ; /fr/st-valerien-silo ; 
1813 ; 48.175288 ; 2.871868 ; EGREVILLE (SILO) ; 01.64.29.57.11 ; silo.egreville@soufflet.com ; 71 Rue Edmond Hubert ; 77620 ; EGREVILLE ; France ;  ; /fr/egreville-silo ; 
1811 ; 48.864588 ; 4.725935 ; VANAULT LE CHATEL (SILO) ; 03.26.73.33.74 ; silo.vanault-le-chatel@soufflet.com ; Rue Bassu ; 51330 ; VANAULT LE CHATEL ; France ;  ; /fr/vanault-le-chatel-silo ; 
1810 ; 48.689727 ; 4.733498 ; THIEBLEMONT FAREMONT (SILO) ; silo.thieblemont@soufflet.com ;  ; 2 Rue Du Château D'eau ; 51300 ; THIEBLEMONT FAREMONT ; France ;  ; /fr/thieblemont-faremont-silo ; 
1809 ; 48.802611 ; 4.500192 ; SONGY (SILO) ; 06.17.92.60.97 ; silo.songy@soufflet.com ; Grande Rue ; 51240 ; SONGY ; France ;  ; /fr/songy-silo ; 
1808 ; 48.595306 ; 4.504427 ; SOMSOIS (SILO) ; 03.26.74.22.52 ; silo.somsois@soufflet.com ; Rue Du Stade ; 51290 ; SOMSOIS ; France ;  ; /fr/somsois-silo ; 
1806 ; 49.216198 ; 3.820848 ; POILLY (SILO) ; 03.26.61.80.84 ; silo.poilly@soufflet.com ; Zone D'activité ; 51170 ; POILLY ; France ;  ; /fr/poilly-silo ; 
1805 ; 48.857666 ; 4.483645 ; POGNY (SILO) ; 03.26.67.70.04 ; silo.pogny@soufflet.com ; Rue Général De Gaulle ; 51240 ; POGNY ; France ;  ; /fr/pogny-silo ; 
1804 ; 48.993874 ; 4.243977 ; MATOUGUES (SILO) ; silo.matougues@soufflet.com ;  ; Route De Villers Le Château ; 51510 ; MATOUGUES ; France ;  ; /fr/matougues-silo ; 
1803 ; 48.911458 ; 4.526125 ; MARSON (SILO) ; 03.26.67.90.12 ; silo.marson@soufflet.com ; Rue Libération ; 51240 ; MARSON ; France ;  ; /fr/marson-silo ; 
1802 ; 48.912593 ; 4.651173 ; LE FRESNE (SILO) ; 03.26.67.90.57 ; silo.le-fresne@soufflet.com ; Cd54 ; 51240 ; LE FRESNE ; France ;  ; /fr/le-fresne-silo ; 
1801 ; 48.83434 ; 4.521439 ; LA CHAUSSEE SUR MARNE (SILO) ; 03.26.72.96.03 ; silo.la-chaussee-sur-marne@soufflet.com ; Route D'aulnay ; 51240 ; LA CHAUSSEE SUR MARNE ; France ;  ; /fr/la-chaussee-sur-marne-silo ; 
1800 ; 48.702568 ; 4.540943 ; HUIRON (SILO) ; 03.26.74.22.24 ; silo.huiron@soufflet.com ; Chemin Départemental 14 ; 51300 ; HUIRON ; France ;  ; /fr/huiron-silo ; 
1799 ; 48.7811 ; 4.4008 ; FAUX VESIGNEUL (SILO) ; 03.26.70.60.05 ; silo.faux-vesigneul@soufflet.com ; Rue Montsuzon ; 51320 ; FAUX VESIGNEUL ; France ;  ; /fr/faux-vesigneul-silo ; 
1798 ; 48.956682 ; 4.363073 ; CHALONS EN CHAMPAGNE (SILO) ; 03.26.65.43.45 ;  ; Rue Du Général Patton ; 51108 ; CHALONS EN CHAMPAGNE ; France ;  ; /fr/chalons-en-champagne-silo ; 
1797 ; 49.090069 ; 2.703666 ; EVE (SILO) ; 03.44.60.18.10 ;  ; Route De Ver ; 60330 ; EVE ; France ;  ; /fr/eve-silo ; 
1794 ; 49.15894 ; 5.386757 ; VERDUN (SILO) ; 03.29.84.53.36 ; silo.verdun@soufflet.com ; 10 Rue Du 19ème Bcp ; 55100 ; VERDUN ; France ;  ; /fr/verdun-silo ; 
1793 ; 48.720734 ; 5.278882 ; TRONVILLE EN BARROIS (SILO) ; 03.29.78.80.00 ; silo.tronville-en-barrois@soufflet.com ; 1 Rue Du Filage ; 55310 ; TRONVILLE EN BARROIS ; France ;  ; /fr/tronville-en-barrois-silo ; 
1792 ; 49.119666 ; 6.176905 ; METZ (SILO) ; 03.87.30.29.92 ; smetz@soufflet.com ; Rue De La Grange Aux Dames ; 57050 ; METZ ; France ;  ; /fr/metz-silo ; 
1789 ; 48.936032 ; 5.242508 ; COURCELLES SUR AIRE (SILO) ; silo.la-vaux-marie@soufflet.com ;  ; La Vaux Marie ; 55260 ; COURCELLES SUR AIRE ; France ;  ; /fr/courcelles-sur-aire-silo ; 
1788 ; 48.835707 ; 3.209997 ; ST DENIS LES REBAIS (SILO) ; 01.64.20.97.56 ; silo.saint-denis-les-rebais@soufflet.com ; Chemin Départemental 204 ; 77510 ; ST DENIS LES REBAIS ; France ;  ; /fr/st-denis-les-rebais-silo ; 
1787 ; 48.9373999 ; 3.103201 ; SEPT SORTS (SILO) ; 01.60.22.07.86 ; silo.sept-sorts@soufflet.com ; 5 Rue Merlette - Z.I De Sept Sorts ; 77260 ; SEPT SORTS ; France ;  ; /fr/sept-sorts-silo ; 
1786 ; 48.735704 ; 2.989805 ; PEZARCHES (SILO) ; 01.64.04.10.63 ; silo.pezarches@soufflet.com ; Route De Provins ; 77131 ; PEZARCHES ; France ;  ; /fr/pezarches-silo ; 
1785 ; 48.554611 ; 3.013535 ; NANGIS (SILO) ; 01.64.08.14.45 ; silo.nangis@soufflet.com ; Route De Fontainebleau ; 77370 ; NANGIS ; France ;  ; /fr/nangis-silo ; 
1784 ; 48.610984 ; 2.888184 ; MORMANT (SILO) ; 01.64.06.82.18 ; smormant@soufflet.com ; Rn19 ; 77720 ; MORMANT ; France ;  ; /fr/mormant-silo ; 
1783 ; 48.626922 ; 2.664534 ; LIMOGES FOURCHES (SILO) ; 01.64.38.86.90 ; slimoges@soufflet.com ; Za Du Bois De L'erable ; 77550 ; LIMOGES FOURCHES ; France ;  ; /fr/limoges-fourches-silo ; 
1782 ; 48.593094 ; 3.0751179 ; LA CROIX EN BRIE (SILO) ;  ;  ; Ferme De Bruille ; 77370 ; LA CROIX EN BRIE ; France ;  ; /fr/la-croix-en-brie-silo ; 
1781 ; 48.6102599 ; 2.474805 ; CORBEIL ESSONNES (SILO) ; 01.60.90.41.24 ; silo.corbeil@soufflet.com ; Quai De L'apport Paris ; 91100 ; CORBEIL ESSONNES ; France ;  ; /fr/corbeil-essonnes-silo ; 
1780 ; 47.319558 ; 2.910202 ; TRACY SUR LOIRE (SILO) ; 03.86.26.12.62 ; silo.tracy-sur-loire@soufflet.com ; Route De St Laurent ; 58130 ; TRACY SUR LOIRE ; France ;  ; /fr/tracy-sur-loire-silo ; 
1778 ; 47.326278 ; 2.709771 ; SENS BEAUJEU (SILO) ; 02.48.79.03.14 ; silo.sensbeaujeu@soufflet.com ; 7 Rue De Neuilly ; 18300 ; SENS BEAUJEU ; France ;  ; /fr/sens-beaujeu-silo ; 
1776 ; 47.519566 ; 3.798086 ; GIVRY (SILO) ; 03.86.33.43.50 ; silo.givry@soufflet.com ; Champs De La Bataille ; 89200 ; GIVRY ; France ;  ; /fr/givry-silo ; 
1775 ; 47.081369 ; 3.040808 ; GERMIGNY SUR LOIRE (SILO) ; 03.86.68.85.59 ;  ; Les Morins ; 58320 ; GERMIGNY SUR LOIRE ; France ;  ; /fr/germigny-sur-loire-silo ; 
1774 ; 47.5040819 ; 3.343141 ; ETAIS LA SAUVIN (SILO) ; 03.86.47.23.10 ; silo.etais-la-sauvin@soufflet.com ; 59, Les Roches ; 89480 ; ETAIS LA SAUVIN ; France ;  ; /fr/etais-la-sauvin-silo ; 
1773 ; 47.459605 ; 3.518769 ; CLAMECY (SILO) ; 03.86.27.17.52 ; silo.clamecy@soufflet.com ; Zone Industrielle La Bagatelle ; 58500 ; CLAMECY ; France ;  ; /fr/clamecy-silo ; 
1772 ; 47.531207 ; 3.634653 ; CHATEL CENSOIR (SILO) ; 03.86.81.01.36 ; silo.chatel-censoir@soufflet.com ; Route Auxerre ; 89660 ; CHATEL CENSOIR ; France ;  ; /fr/chatel-censoir-silo ; 
1770 ; 47.815269 ; 3.800451 ; CHABLIS (SILO) ; 03.86.42.10.34 ; silo.chablis@soufflet.com ; Route De Lichères ; 89800 ; CHABLIS ; France ;  ; /fr/chablis-silo ; 
1769 ; 47.246012 ; 3.368133 ; ARZEMBOUY (SILO) ; 03.86.60.11.21 ; sarzembouy@soufflet.com ; Quartier De La Gare ; 58700 ; ARZEMBOUY ; France ;  ; /fr/arzembouy-silo ; 
1768 ; 47.970864 ; 3.718737 ; VERGIGNY (SILO) ; 03.86.43.47.50 ; silo.vergigny@soufflet.com ; Avenue Du 19 Mars 62 ; 89600 ; VERGIGNY ; France ;  ; /fr/vergigny-silo ; 
1767 ; 48.03401 ; 3.708913 ; VENIZY (SILO) ; 03.86.35.08.27 ; silo.venizy@soufflet.com ; Rue Saint Fiacre ; 89210 ; VENIZY ; France ;  ; /fr/venizy-silo ; 
